order_item_id,product_id,order_id,ordered_quantity,order_quantity_accepted,rate,Potential sale,Actual Sale,Difference
70717,8428,135234,2,0,1595.2,3190.4,0,3190.4
70718,8219,135237,1,1,13597,13597,13597,0
70719,8219,135240,2,2,13288.2,26576.4,26576.4,0
70720,8219,135240,1,1,13488.3,13488.3,13488.3,0
70721,3284,135243,8,0,3634,29072,0,29072
70722,3613,135246,1,1,11025,11025,11025,0
70723,3269,135249,1,0,9038,9038,0,9038
70724,3269,135249,1,0,9877,9877,0,9877
70725,10245,135249,1,0,5210.5,5210.5,0,5210.5
70726,11157,135249,1,0,26434,26434,0,26434
70727,3610,135252,1,0,11939,11939,0,11939
70728,3610,135252,1,0,7817,7817,0,7817
70729,7553,135255,1,0,5966.1,5966.1,0,5966.1
70730,7554,135258,1,0,10589,10589,0,10589
70731,7553,135261,1,0,5966.1,5966.1,0,5966.1
70732,7553,135264,1,1,5966.1,5966.1,5966.1,0
70733,7554,135264,1,1,10589,10589,10589,0
70734,3613,135267,3,3,10143,30429,30429,0
70735,12917,135270,2,2,38644.1,77288.2,77288.2,0
70736,12917,135270,1,1,39406.8,39406.8,39406.8,0
70737,12917,135270,1,1,40169.5,40169.5,40169.5,0
70738,3284,135273,10,10,3634,36340,36340,0
70739,3269,135276,1,1,9038,9038,9038,0
70740,3269,135276,1,1,9877,9877,9877,0
70741,10245,135276,1,0,5210.5,5210.5,0,5210.5
70742,7818,135279,3,2,4946,14838,9892,4946
70743,9919,135279,2,2,3702,7404,7404,0
70744,12652,135282,3,3,7203.4,21610.2,21610.2,0
70745,11142,135285,1,1,4058,4058,4058,0
70746,11169,135285,1,1,2772,2772,2772,0
70747,1548,135288,1,0,10509,10509,0,10509
70748,3610,135291,2,2,12605,25210,25210,0
70749,8438,135294,1,0,3603,3603,0,3603
70750,3279,135297,2,2,5837,11674,11674,0
70751,7599,135300,2,0,2829.66,5659.32,0,5659.32
70752,11137,135300,2,0,3364,6728,0,6728
70753,11240,135303,1,1,10240.7,10240.7,10240.7,0
70754,3284,135306,2,2,3690,7380,7380,0
70755,1548,135309,1,0,10509,10509,0,10509
70756,7560,135312,1,0,28461.7,28461.7,0,28461.7
70757,9916,135315,5,5,2619,13095,13095,0
70758,10520,135318,2,1,3876,7752,3876,3876
70759,10520,135318,1,1,3571.32,3571.32,3571.32,0
70760,1548,135321,1,0,10509,10509,0,10509
70761,1548,135324,1,1,10509,10509,10509,0
70762,8425,135327,3,0,4110,12330,0,12330
70763,10236,135327,1,0,1302.5,1302.5,0,1302.5
70764,10248,135330,1,0,4830.5,4830.5,0,4830.5
70765,11240,135333,1,0,10240.7,10240.7,0,10240.7
70766,10237,135336,2,0,3323.7,6647.4,0,6647.4
70767,7640,135339,1,0,13886,13886,0,13886
70768,10245,135342,1,1,5210.5,5210.5,5210.5,0
70769,11735,135342,1,1,3905.91,3905.91,3905.91,0
70770,10531,135345,2,2,2203.5,4407,4407,0
70771,7640,135348,5,5,13886,69430,69430,0
70772,8374,135351,1,0,3726,3726,0,3726
70773,8420,135354,1,1,5860,5860,5860,0
70774,8420,135354,1,1,5756,5756,5756,0
70775,8219,135357,2,2,13288.2,26576.4,26576.4,0
70776,8219,135357,2,2,13488.3,26976.6,26976.6,0
70777,8219,135357,1,0,7415.25,7415.25,0,7415.25
70778,8425,135360,3,3,4110,12330,12330,0
70779,10236,135360,1,1,1302.5,1302.5,1302.5,0
70780,10236,135360,1,1,1257.6,1257.6,1257.6,0
70781,7271,135363,1,1,2216,2216,2216,0
70782,1041,135363,1,1,5129,5129,5129,0
70783,11189,135363,1,1,5145,5145,5145,0
70784,9825,135366,1,1,2764,2764,2764,0
70785,10235,135366,2,2,1369.9,2739.8,2739.8,0
70786,10235,135366,5,5,1325,6625,6625,0
70787,9174,135369,1,0,5297,5297,0,5297
70788,9174,135369,1,0,5526,5526,0,5526
70789,3610,135372,2,0,11939,23878,0,23878
70790,8219,135372,1,0,13288.2,13288.2,0,13288.2
70791,3610,135375,1,1,11939,11939,11939,0
70792,3610,135375,1,1,7817,7817,7817,0
70793,8210,135378,1,0,12621,12621,0,12621
70794,3276,135381,1,0,2168,2168,0,2168
70795,10225,135384,2,2,3997.5,7995,7995,0
70796,10225,135384,1,1,4177.1,4177.1,4177.1,0
70797,9916,135387,1,0,2797,2797,0,2797
70798,9916,135387,1,0,2619,2619,0,2619
70799,8219,135390,2,0,13597,27194,0,27194
70800,8219,135390,1,0,7415.25,7415.25,0,7415.25
70801,9174,135393,1,1,5297,5297,5297,0
70802,1038,135396,10,10,6985,69850,69850,0
70803,8221,135399,2,2,2789,5578,5578,0
70804,7640,135402,2,2,14695,29390,29390,0
70805,7640,135402,3,3,13886,41658,41658,0
70806,9925,135402,2,0,3038,6076,0,6076
70807,11118,135405,1,0,2722,2722,0,2722
70808,8428,135408,9,9,1540,13860,13860,0
70809,9171,135411,4,0,4630,18520,0,18520
70810,9171,135411,3,0,4799,14397,0,14397
70811,9174,135414,1,0,5297,5297,0,5297
70812,9174,135414,1,0,5526,5526,0,5526
70813,9174,135417,1,1,5297,5297,5297,0
70814,9174,135417,1,1,5526,5526,5526,0
70815,8482,135420,1,1,9993,9993,9993,0
70816,8482,135420,1,1,11680,11680,11680,0
70817,8444,135423,1,0,3252,3252,0,3252
70818,11118,135426,1,0,2722,2722,0,2722
70819,11118,135426,1,0,2478,2478,0,2478
70820,7566,135429,1,0,26276.4,26276.4,0,26276.4
70821,10421,135432,2,0,4261,8522,0,8522
70822,8425,135435,6,5,4110,24660,20550,4110
70823,8444,135438,1,1,6166,6166,6166,0
70824,8444,135438,1,1,3252,3252,3252,0
70825,11110,135441,1,1,2363,2363,2363,0
70826,11110,135441,1,1,2415,2415,2415,0
70827,12701,135441,1,1,5013.56,5013.56,5013.56,0
70828,8444,135444,1,1,6880,6880,6880,0
70829,8664,135447,4,4,2320,9280,9280,0
70830,12799,135450,1,0,15726.9,15726.9,0,15726.9
70831,12799,135450,5,2,15184,75920,30368,45552
70832,10421,135453,2,0,4261,8522,0,8522
70833,11118,135453,1,0,2722,2722,0,2722
70834,11118,135453,1,0,2478,2478,0,2478
70835,1038,135456,1,0,6855,6855,0,6855
70836,7640,135459,1,0,13886,13886,0,13886
70837,9915,135462,1,1,2881,2881,2881,0
70838,7890,135465,1,1,2321,2321,2321,0
70839,8354,135465,1,1,7765,7765,7765,0
70840,11118,135468,3,0,2142,6426,0,6426
70841,12688,135471,4,4,1048,4192,4192,0
70842,12688,135474,2,0,1048,2096,0,2096
70843,8219,135477,2,2,13288.2,26576.4,26576.4,0
70844,8219,135477,1,1,13488.3,13488.3,13488.3,0
70845,10236,135480,2,2,1257.6,2515.2,2515.2,0
70846,11118,135480,2,2,2722,5444,5444,0
70847,11118,135480,2,2,2478,4956,4956,0
70848,7471,135483,1,0,7203,7203,0,7203
70849,10235,135486,4,4,1369.9,5479.6,5479.6,0
70850,7872,135489,1,1,1670,1670,1670,0
70851,7872,135489,1,1,1827,1827,1827,0
70852,8219,135492,1,0,14238,14238,0,14238
70853,10975,135492,1,1,11888.1,11888.1,11888.1,0
70854,12803,135492,1,1,6428.3,6428.3,6428.3,0
70855,12803,135492,1,1,6609.9,6609.9,6609.9,0
70856,12803,135492,1,1,6753.1,6753.1,6753.1,0
70857,7546,135495,3,3,11197,33591,33591,0
70858,7546,135495,2,2,11497,22994,22994,0
70859,11118,135498,3,0,2722,8166,0,8166
70860,11118,135498,2,0,2478,4956,0,4956
70861,8210,135501,1,1,12390,12390,12390,0
70862,11143,135501,1,1,2489,2489,2489,0
70863,10204,135504,3,3,3066,9198,9198,0
70864,11118,135507,3,0,2142,6426,0,6426
70865,11118,135507,2,0,2722,5444,0,5444
70866,11189,135510,1,1,5084,5084,5084,0
70867,11118,135513,3,0,2142,6426,0,6426
70868,11118,135513,2,0,2722,5444,0,5444
70869,3284,135516,2,2,3690,7380,7380,0
70870,11118,135519,3,3,2722,8166,8166,0
70871,11118,135519,1,1,2478,2478,2478,0
70872,11118,135522,2,0,2142,4284,0,4284
70873,11118,135522,1,0,2722,2722,0,2722
70874,11118,135525,2,0,2142,4284,0,4284
70875,11118,135525,1,0,2722,2722,0,2722
70876,11136,135525,2,0,2481,4962,0,4962
70877,9925,135528,3,3,3038,9114,9114,0
70878,11143,135531,1,0,2507,2507,0,2507
70879,7640,135534,1,1,13886,13886,13886,0
70880,1041,135537,1,0,4693,4693,0,4693
70881,7750,135540,20,0,169,3380,0,3380
70882,11140,135543,1,0,4460,4460,0,4460
70883,11140,135543,3,0,2445,7335,0,7335
70884,7529,135546,4,4,6000,24000,24000,0
70885,7529,135546,2,2,5170,10340,10340,0
70886,7504,135549,2,2,3992,7984,7984,0
70887,8444,135552,1,1,6166,6166,6166,0
70888,8444,135552,1,1,3252,3252,3252,0
70889,11107,135552,1,0,3213,3213,0,3213
70890,11117,135552,1,0,3528,3528,0,3528
70891,1041,135555,1,1,4455,4455,4455,0
70892,1041,135555,1,1,4272,4272,4272,0
70893,11105,135558,1,1,23015,23015,23015,0
70894,8444,135561,1,1,6166,6166,6166,0
70895,8444,135561,2,2,3252,6504,6504,0
70896,1041,135564,1,0,4066,4066,0,4066
70897,9925,135567,4,0,3038,12152,0,12152
70898,9925,135567,2,0,2435,4870,0,4870
70899,7705,135570,1,0,2479,2479,0,2479
70900,11139,135570,1,0,3686,3686,0,3686
70901,11143,135570,1,0,2507,2507,0,2507
70902,11146,135570,1,0,3648,3648,0,3648
70903,11162,135570,1,0,3074,3074,0,3074
70904,8428,135573,5,5,1540,7700,7700,0
70905,10975,135576,1,1,22008.5,22008.5,22008.5,0
70906,12800,135576,5,4,8,40,32,8
70907,3568,135579,1,0,6655,6655,0,6655
70908,10248,135582,1,1,4830.5,4830.5,4830.5,0
70909,10248,135582,1,1,5342.03,5342.03,5342.03,0
70910,11133,135585,1,0,5691,5691,0,5691
70911,7810,135588,1,0,3088,3088,0,3088
70912,7640,135591,1,1,13886,13886,13886,0
70913,10975,135594,1,1,12779.7,12779.7,12779.7,0
70914,12920,135597,2,0,4661.02,9322.04,0,9322.04
70915,8435,135600,1,0,13733,13733,0,13733
70916,8219,135603,1,0,13288.2,13288.2,0,13288.2
70917,11106,135606,1,1,4120,4120,4120,0
70918,11106,135606,1,1,3560,3560,3560,0
70919,7810,135609,1,1,3088,3088,3088,0
70920,7810,135609,1,1,1581.26,1581.26,1581.26,0
70921,8219,135612,1,1,13288.2,13288.2,13288.2,0
70922,8219,135612,1,1,13488.3,13488.3,13488.3,0
70923,11146,135615,2,0,3669,7338,0,7338
70924,12710,135618,1,1,9600,9600,9600,0
70925,8443,135621,2,0,6800,13600,0,13600
70926,11140,135624,1,0,7481,7481,0,7481
70927,11172,135627,1,0,2796,2796,0,2796
70928,1041,135630,1,0,4066,4066,0,4066
70929,1548,135633,2,2,10509,21018,21018,0
70930,1039,135636,3,3,2478,7434,7434,0
70931,11172,135639,1,0,2796,2796,0,2796
70932,1548,135642,1,1,10509,10509,10509,0
70933,9925,135645,2,2,3038,6076,6076,0
70934,8219,135648,6,6,13288.2,79729.2,79729.2,0
70935,8219,135648,3,2,13488.3,40464.9,26976.6,13488.3
70936,8219,135648,1,1,13597,13597,13597,0
70937,11172,135651,2,2,2796,5592,5592,0
70938,1548,135654,2,2,10509,21018,21018,0
70939,11107,135654,2,2,3166,6332,6332,0
70940,11146,135654,1,1,9809,9809,9809,0
70941,11146,135654,2,2,8384,16768,16768,0
70942,12920,135657,3,3,5250,15750,15750,0
70943,12920,135657,1,1,5440,5440,5440,0
70944,3610,135660,2,0,11939,23878,0,23878
70945,3610,135660,1,0,7817,7817,0,7817
70946,12487,135660,1,0,3322,3322,0,3322
70947,1041,135663,1,1,4240,4240,4240,0
70948,3610,135666,2,2,11939,23878,23878,0
70949,3610,135666,1,1,7817,7817,7817,0
70950,12487,135666,1,1,3322,3322,3322,0
70951,3284,135669,3,0,3634,10902,0,10902
70952,3284,135669,3,0,3690,11070,0,11070
70953,9915,135669,1,0,2447,2447,0,2447
70954,11147,135669,1,0,1365,1365,0,1365
70955,7504,135672,2,0,3992,7984,0,7984
70956,8384,135675,3,3,4746,14238,14238,0
70957,8384,135675,7,7,4658,32606,32606,0
70958,1039,135678,1,0,2280,2280,0,2280
70959,8214,135681,1,0,3703.81,3703.81,0,3703.81
70960,8214,135681,1,0,4022.03,4022.03,0,4022.03
70961,8214,135681,1,0,3772.88,3772.88,0,3772.88
70962,1548,135684,2,2,5127.12,10254.24,10254.24,0
70963,3568,135687,1,1,6655,6655,6655,0
70964,7533,135690,1,1,4882,4882,4882,0
70965,3012,135693,2,0,950,1900,0,1900
70966,3611,135696,1,0,3149,3149,0,3149
70967,11106,135699,2,0,4120,8240,0,8240
70968,11106,135699,2,0,3560,7120,0,7120
70969,12701,135702,1,1,7253.9,7253.9,7253.9,0
70970,12701,135702,1,1,5013.56,5013.56,5013.56,0
70971,8219,135705,1,0,13288.2,13288.2,0,13288.2
70972,3611,135708,6,0,3230,19380,0,19380
70973,9174,135711,1,0,5526,5526,0,5526
70974,7541,135714,7,0,1523,10661,0,10661
70975,12757,135717,10,10,3203.39,32033.9,32033.9,0
70976,9920,135720,2,0,3082,6164,0,6164
70977,9920,135720,3,0,3220,9660,0,9660
70978,9920,135720,2,0,3404,6808,0,6808
70979,12701,135723,1,0,7253.9,7253.9,0,7253.9
70980,12701,135723,1,0,5013.56,5013.56,0,5013.56
70981,8331,135726,1,0,4070,4070,0,4070
70982,8331,135726,1,0,3214,3214,0,3214
70983,12678,135729,2,2,1761.9,3523.8,3523.8,0
70984,12681,135732,3,2,3333.33,9999.99,6666.66,3333.33
70985,11146,135735,2,0,9809,19618,0,19618
70986,1039,135738,1,0,2280,2280,0,2280
70987,1041,135741,1,0,4693,4693,0,4693
70988,1041,135744,1,0,4693,4693,0,4693
70989,10226,135747,1,0,3593.2,3593.2,0,3593.2
70990,10226,135747,1,0,3772.9,3772.9,0,3772.9
70991,3603,135750,1,1,6867,6867,6867,0
70992,8444,135750,1,1,6166,6166,6166,0
70993,3279,135753,1,0,5837,5837,0,5837
70994,10235,135756,4,4,1420,5680,5680,0
70995,10235,135756,2,2,1398,2796,2796,0
70996,12701,135759,1,1,7253.9,7253.9,7253.9,0
70997,12701,135759,1,1,5013.56,5013.56,5013.56,0
70998,12699,135762,4,4,3170,12680,12680,0
70999,10226,135765,2,0,3593.2,7186.4,0,7186.4
71000,10226,135765,1,0,3772.9,3772.9,0,3772.9
71001,8210,135768,1,1,13007,13007,13007,0
71002,10226,135771,2,0,3593.2,7186.4,0,7186.4
71003,10226,135771,1,0,3772.9,3772.9,0,3772.9
71004,10226,135774,2,2,3593.2,7186.4,7186.4,0
71005,10226,135774,1,0,3772.9,3772.9,0,3772.9
71006,10235,135777,7,7,1325,9275,9275,0
71007,8219,135780,1,0,13288.2,13288.2,0,13288.2
71008,8219,135780,1,0,13488.3,13488.3,0,13488.3
71009,8219,135780,1,0,13597,13597,0,13597
71010,10224,135783,1,0,4311.9,4311.9,0,4311.9
71011,12701,135783,1,0,7253.9,7253.9,0,7253.9
71012,12701,135783,1,0,5013.56,5013.56,0,5013.56
71013,11140,135786,2,2,8253,16506,16506,0
71014,9915,135789,1,1,2881,2881,2881,0
71015,10224,135792,1,1,4132.2,4132.2,4132.2,0
71016,10224,135792,2,2,4311.9,8623.8,8623.8,0
71017,11106,135795,3,3,4120,12360,12360,0
71018,9895,135798,4,0,1295,5180,0,5180
71019,9913,135801,3,0,4761,14283,0,14283
71020,8316,135804,5,0,589,2945,0,2945
71021,9913,135807,1,0,4761,4761,0,4761
71022,8444,135810,1,1,6108,6108,6108,0
71023,8444,135810,2,2,6207,12414,12414,0
71024,8482,135813,1,0,5496,5496,0,5496
71025,529,135816,1,0,1650,1650,0,1650
71026,398,135819,1,0,33750,33750,0,33750
71027,8219,135822,5,0,13288.2,66441,0,66441
71028,3624,135825,5,2,4746,23730,9492,14238
71029,10236,135828,1,0,1302.5,1302.5,0,1302.5
71030,11186,135831,2,0,3499,6998,0,6998
71031,8210,135834,1,1,13007,13007,13007,0
71032,11186,135837,1,1,3499,3499,3499,0
71033,8210,135840,1,1,14679,14679,14679,0
71034,1041,135843,1,0,4066,4066,0,4066
71035,1548,135846,1,0,10509,10509,0,10509
71036,11152,135849,2,0,6955,13910,0,13910
71037,9916,135849,2,0,2619,5238,0,5238
71038,9913,135852,1,0,4761,4761,0,4761
71039,3620,135855,1,1,4947,4947,4947,0
71040,1041,135855,1,1,4455,4455,4455,0
71041,11107,135855,1,0,4809,4809,0,4809
71042,1548,135858,1,0,10509,10509,0,10509
71043,10975,135861,1,1,11796.6,11796.6,11796.6,0
71044,1041,135864,1,1,4455,4455,4455,0
71045,3615,135864,1,1,4232,4232,4232,0
71046,11107,135864,1,0,4809,4809,0,4809
71047,11137,135867,3,3,3364,10092,10092,0
71048,1548,135870,1,1,10509,10509,10509,0
71049,8219,135870,1,1,13288.2,13288.2,13288.2,0
71050,1548,135873,2,1,10509,21018,10509,10509
71051,9916,135876,3,0,2619,7857,0,7857
71052,8210,135879,1,0,12621,12621,0,12621
71053,8210,135879,1,0,6694,6694,0,6694
71054,8210,135882,1,1,12621,12621,12621,0
71055,8210,135882,1,1,6694,6694,6694,0
71056,9900,135885,1,0,5948,5948,0,5948
71057,11264,135885,1,0,3160,3160,0,3160
71058,7640,135888,2,2,13886,27772,27772,0
71059,1043,135891,1,0,5320,5320,0,5320
71060,12692,135891,1,0,3452.38,3452.38,0,3452.38
71061,8219,135894,1,1,13597,13597,13597,0
71062,1043,135897,1,1,5320,5320,5320,0
71063,12692,135897,1,0,3452.38,3452.38,0,3452.38
71064,9915,135900,1,0,2881,2881,0,2881
71065,7868,135903,1,1,2512,2512,2512,0
71066,1038,135906,1,1,6988,6988,6988,0
71067,1038,135906,1,1,6854,6854,6854,0
71068,3279,135909,1,0,5837,5837,0,5837
71069,10204,135912,1,0,3066,3066,0,3066
71070,10204,135912,3,3,3490,10470,10470,0
71071,1041,135915,1,1,4240,4240,4240,0
71072,7872,135915,1,1,1202,1202,1202,0
71073,12920,135918,1,0,5250,5250,0,5250
71074,10235,135921,2,2,1420,2840,2840,0
71075,10235,135921,4,4,1398,5592,5592,0
71076,9174,135924,2,2,5297,10594,10594,0
71077,11106,135927,1,0,3560,3560,0,3560
71078,11143,135927,2,0,2810,5620,0,5620
71079,6925,135930,2,0,147.069,294.138,0,294.138
71080,7674,135930,2,0,204.75,409.5,0,409.5
71081,7691,135930,1,0,84,84,0,84
71082,7692,135930,1,0,383.25,383.25,0,383.25
71083,9142,135930,1,0,262.5,262.5,0,262.5
71084,8219,135933,1,1,13288.2,13288.2,13288.2,0
71085,8219,135933,1,1,13488.3,13488.3,13488.3,0
71086,8219,135933,1,1,13597,13597,13597,0
71087,12800,135936,40,0,8,320,0,320
71088,9899,135939,8,0,1711,13688,0,13688
71089,11658,135942,1,0,1365,1365,0,1365
71090,10227,135945,5,0,1480,7400,0,7400
71091,10227,135945,5,0,1421,7105,0,7105
71092,7541,135948,7,0,1523,10661,0,10661
71093,11143,135951,1,0,3266,3266,0,3266
71094,12762,135954,2,2,798.02,1596.04,1596.04,0
71095,1548,135957,1,1,10509,10509,10509,0
71096,1548,135957,2,2,5127.11,10254.22,10254.22,0
71097,3610,135960,2,2,7817,15634,15634,0
71098,10224,135963,1,0,4461.15,4461.15,0,4461.15
71099,11156,135963,1,0,4460,4460,0,4460
71100,11156,135963,1,0,3885,3885,0,3885
71101,11143,135966,1,0,3266,3266,0,3266
71102,11146,135966,1,1,3669,3669,3669,0
71103,11169,135966,1,1,2919,2919,2919,0
71104,1043,135969,1,0,10533,10533,0,10533
71105,10529,135972,1,1,13965,13965,13965,0
71106,9899,135975,10,10,1711,17110,17110,0
71107,3284,135978,1,1,3634,3634,3634,0
71108,3284,135978,1,1,3690,3690,3690,0
71109,9915,135978,1,1,2447,2447,2447,0
71110,11189,135978,1,1,5103,5103,5103,0
71111,1548,135981,1,1,10509,10509,10509,0
71112,10227,135984,5,0,1480,7400,0,7400
71113,10227,135984,5,0,1421,7105,0,7105
71114,12800,135984,40,0,8,320,0,320
71115,8444,135987,4,0,6108,24432,0,24432
71116,8444,135987,1,0,6207,6207,0,6207
71117,8384,135990,1,0,4658,4658,0,4658
71118,3568,135993,10,0,6655,66550,0,66550
71119,11107,135996,1,1,3166,3166,3166,0
71120,11156,135999,1,0,4460,4460,0,4460
71121,11156,135999,1,0,3885,3885,0,3885
71122,11156,135999,1,0,4085,4085,0,4085
71123,10235,136002,4,4,1420,5680,5680,0
71124,1548,136005,2,2,5550.9,11101.8,11101.8,0
71125,3603,136008,1,0,6867,6867,0,6867
71126,9915,136008,1,0,2447,2447,0,2447
71127,9915,136008,1,0,2881,2881,0,2881
71128,8444,136008,1,0,6166,6166,0,6166
71129,8444,136008,1,0,6034,6034,0,6034
71130,11123,136008,1,0,5757,5757,0,5757
71131,11123,136008,1,0,3352,3352,0,3352
71132,9897,136011,1,0,2079,2079,0,2079
71133,8425,136014,4,0,4110,16440,0,16440
71134,3568,136017,1,1,6931,6931,6931,0
71135,3568,136017,3,3,6655,19965,19965,0
71136,12487,136020,2,2,3322,6644,6644,0
71137,11147,136023,2,0,1365,2730,0,2730
71138,11147,136023,2,0,1444,2888,0,2888
71139,8428,136023,2,0,1734,3468,0,3468
71140,8428,136023,2,0,1614,3228,0,3228
71141,10227,136026,5,5,1480,7400,7400,0
71142,10227,136026,5,5,1421,7105,7105,0
71143,11147,136029,3,0,1365,4095,0,4095
71144,11147,136029,2,0,1444,2888,0,2888
71145,8428,136029,3,0,1734,5202,0,5202
71146,8086,136032,1,0,1473,1473,0,1473
71147,9174,136035,2,0,5297,10594,0,10594
71148,10224,136038,1,1,4311,4311,4311,0
71149,10224,136038,1,1,4461.15,4461.15,4461.15,0
71150,11156,136038,1,1,4460,4460,4460,0
71151,9915,136041,1,0,2881,2881,0,2881
71152,3610,136044,1,1,11939,11939,11939,0
71153,3284,136047,3,3,3634,10902,10902,0
71154,3284,136047,5,5,3690,18450,18450,0
71155,1041,136047,1,1,4725,4725,4725,0
71156,8210,136047,1,1,12621,12621,12621,0
71157,9915,136047,5,5,2881,14405,14405,0
71158,11146,136050,1,0,8384,8384,0,8384
71159,3610,136053,1,1,12605,12605,12605,0
71160,7911,136056,1,0,1312.5,1312.5,0,1312.5
71161,8386,136059,1,0,7329,7329,0,7329
71162,1548,136062,10,10,10509,105090,105090,0
71163,7271,136065,5,5,2216,11080,11080,0
71164,3603,136065,1,1,6867,6867,6867,0
71165,8386,136068,1,0,7925,7925,0,7925
71166,9915,136068,1,1,2881,2881,2881,0
71167,7890,136071,3,0,2163,6489,0,6489
71168,7890,136071,2,0,2321,4642,0,4642
71169,7271,136074,10,10,2153,21530,21530,0
71170,11123,136077,1,1,5915,5915,5915,0
71171,9774,136080,1,0,3035,3035,0,3035
71172,11960,136083,7,7,3393.22,23752.54,23752.54,0
71173,11960,136083,3,3,3525.42,10576.26,10576.26,0
71174,10235,136086,3,3,1420,4260,4260,0
71175,10235,136086,1,1,1398,1398,1398,0
71176,7890,136089,3,3,2163,6489,6489,0
71177,7890,136089,2,1,2321,4642,2321,2321
71178,7990,136089,1,1,3056,3056,3056,0
71179,1041,136092,1,1,4423,4423,4423,0
71180,1041,136092,4,4,4240,16960,16960,0
71181,8210,136095,1,1,13393,13393,13393,0
71182,8219,136098,1,0,14238,14238,0,14238
71183,11124,136098,20,20,655,13100,13100,0
71184,11245,136098,4,4,5232,20928,20928,0
71185,12802,136098,10,10,2210.8,22108,22108,0
71186,3284,136101,2,2,3634,7268,7268,0
71187,3284,136101,2,2,3690,7380,7380,0
71188,8444,136104,1,1,3350,3350,3350,0
71189,3615,136107,3,0,4339,13017,0,13017
71190,3615,136107,5,0,4155,20775,0,20775
71191,3615,136107,26,0,4036,104936,0,104936
71192,7809,136110,2,2,3948,7896,7896,0
71193,3615,136113,3,3,4339,13017,13017,0
71194,3615,136113,5,5,4155,20775,20775,0
71195,3615,136113,25,25,4036,100900,100900,0
71196,3603,136116,7,5,6197,43379,30985,12394
71197,8425,136119,1,1,4110,4110,4110,0
71198,10235,136119,2,2,1369.9,2739.8,2739.8,0
71199,10236,136119,1,1,1302.5,1302.5,1302.5,0
71200,7640,136122,20,0,13886,277720,0,277720
71201,1548,136125,1,1,10763,10763,10763,0
71202,8221,136128,2,2,2789,5578,5578,0
71203,7772,136131,2,0,3649,7298,0,7298
71204,1039,136134,1,0,2478,2478,0,2478
71205,7640,136137,1,1,13886,13886,13886,0
71206,8384,136137,1,1,4658,4658,4658,0
71207,8420,136140,1,1,5860,5860,5860,0
71208,8420,136140,1,1,5756,5756,5756,0
71209,3610,136143,1,1,11939,11939,11939,0
71210,2358,136146,5,0,1200,6000,0,6000
71211,10245,136149,1,0,5210.5,5210.5,0,5210.5
71212,11107,136152,1,0,3166,3166,0,3166
71213,11168,136155,1,0,5912,5912,0,5912
71214,9922,136158,1,0,3326,3326,0,3326
